Order Date,Product ID,Product Name,Sales_amount,Quantity,Discount,Profit,Year,Adjusted Quantity
2017-02-21,P001,Product 1,229,6,0.1,41.22,2017,5483119350
2017-02-22,P001,Product 1,558,6,0.22,87.05,2017,5757275317
2017-02-23,P001,Product 1,263,6,0.11,46.81,2017,6045139083
2017-02-24,P001,Product 1,304,6,0.01,60.19,2017,6347396037
2017-02-25,P001,Product 1,411,6,0.04,78.91,2017,6664765839
2017-02-26,P001,Product 1,813,6,0.28,117.07,2017,6998004131
2017-02-27,P001,Product 1,113,6,0.21,17.85,2017,7347904337
2017-02-28,P001,Product 1,137,6,0.03,26.58,2017,7715299554
2017-03-01,P001,Product 1,207,6,0.07,38.5,2017,8101064532
2017-03-02,P001,Product 1,318,6,0.26,47.06,2017,8506117759
2017-03-03,P001,Product 1,180,6,0.02,35.28,2017,8931423646
2017-03-04,P001,Product 1,901,6,0.14,154.97,2017,9377994829
2017-03-05,P001,Product 1,140,6,0.15,23.8,2017,9846894570
2017-03-06,P001,Product 1,500,6,0.25,75.0,2017,10339239299
2017-03-07,P001,Product 1,726,6,0.16,121.97,2017,10856201264
2017-03-08,P001,Product 1,662,6,0.13,115.19,2017,11399011327
2017-03-09,P001,Product 1,784,6,0.01,155.23,2017,11968961893
2017-03-10,P001,Product 1,258,6,0.05,49.02,2017,12567409988
2017-03-11,P001,Product 1,861,6,0.23,132.59,2017,13195780487
2017-03-12,P001,Product 1,879,6,0.15,149.43,2017,13855569512
2017-03-13,P001,Product 1,207,6,0.21,32.71,2017,14548347987
2017-03-14,P001,Product 1,396,6,0.21,62.57,2017,15275765387
2017-03-15,P001,Product 1,177,6,0.13,30.8,2017,16039553656
2017-03-16,P001,Product 1,952,6,0.09,173.26,2017,16841531339
2017-03-17,P001,Product 1,780,6,0.24,118.56,2017,17683607906
2017-03-18,P001,Product 1,435,6,0.2,69.6,2017,18567788301
2017-03-19,P001,Product 1,833,6,0.14,143.28,2017,19496177716
2017-03-20,P001,Product 1,886,6,0.22,138.22,2017,20470986602
2017-03-21,P001,Product 1,921,6,0.16,154.73,2017,21494535932
2017-03-22,P001,Product 1,184,6,0.26,27.23,2017,22569262728
2017-03-23,P001,Product 1,857,6,0.05,162.83,2017,23697725865
2017-03-24,P001,Product 1,888,6,0.27,129.65,2017,24882612158
2017-03-25,P001,Product 1,669,6,0.17,111.05,2017,26126742766
2017-03-26,P001,Product 1,307,6,0.29,43.59,2017,27433079904
2017-03-27,P001,Product 1,127,6,0.02,24.89,2017,28804733900
2017-03-28,P001,Product 1,301,6,0.02,59.0,2017,30244970595
2017-03-29,P001,Product 1,827,6,0.01,163.75,2017,31757219124
2017-03-30,P001,Product 1,277,6,0.29,39.33,2017,33345080080
2017-03-31,P001,Product 1,628,6,0.12,110.53,2017,35012334085
2017-04-01,P001,Product 1,529,7,0.28,76.18,2017,36762950789
2017-04-02,P001,Product 1,742,7,0.21,117.24,2017,38601098328
2017-04-03,P001,Product 1,346,7,0.02,67.82,2017,40531153245
2017-04-04,P001,Product 1,652,7,0.16,109.54,2017,42557710907
2017-04-05,P001,Product 1,625,7,0.03,121.25,2017,44685596452
2017-04-06,P001,Product 1,143,7,0.03,27.74,2017,46919876275
2017-04-07,P001,Product 1,412,7,0.15,70.04,2017,49265870089
2017-04-08,P001,Product 1,181,7,0.06,34.03,2017,51729163593
2017-04-09,P001,Product 1,917,7,0.27,133.88,2017,54315621773
2017-04-10,P001,Product 1,707,7,0.13,123.02,2017,57031402861
2017-04-11,P001,Product 1,835,7,0.28,120.24,2017,59882973004
2017-04-12,P001,Product 1,611,7,0.01,120.98,2017,62877121654
2017-04-13,P001,Product 1,265,7,0.21,41.87,2017,66020977737
2017-04-14,P001,Product 1,841,7,0.01,166.52,2017,69322026624
2017-04-15,P001,Product 1,358,7,0.03,69.45,2017,72788127955
2017-04-16,P001,Product 1,239,7,0.05,45.41,2017,76427534353
2017-04-17,P001,Product 1,504,7,0.08,92.74,2017,80248911071
2017-04-18,P001,Product 1,275,7,0.1,49.5,2017,84261356624
2017-04-19,P001,Product 1,957,7,0.1,172.26,2017,88474424455
2017-04-20,P001,Product 1,994,7,0.04,190.85,2017,92898145678
2017-04-21,P001,Product 1,877,7,0.2,140.32,2017,97543052962
2017-04-22,P001,Product 1,606,7,0.12,106.66,2017,102420205610
2017-04-23,P001,Product 1,800,7,0.07,148.8,2017,107541215891
2017-04-24,P001,Product 1,660,7,0.3,92.4,2017,112918276685
2017-04-25,P001,Product 1,817,7,0.25,122.55,2017,118564190520
2017-04-26,P001,Product 1,871,7,0.2,139.36,2017,124492400045
2017-04-27,P001,Product 1,145,7,0.14,24.94,2017,130717020048
2017-04-28,P001,Product 1,219,7,0.26,32.41,2017,137252871050
2017-04-29,P001,Product 1,407,7,0.25,61.05,2017,144115514603
2017-04-30,P001,Product 1,955,7,0.21,150.89,2017,151321290333
2017-05-01,P001,Product 1,621,9,0.26,91.91,2017,158887354849
2017-05-02,P001,Product 1,211,9,0.1,37.98,2017,166831722592
2017-05-03,P001,Product 1,775,9,0.28,111.6,2017,175173308722
2017-05-04,P001,Product 1,380,9,0.03,73.72,2017,183931974158
2017-05-05,P001,Product 1,617,9,0.03,119.7,2017,193128572865
2017-05-06,P001,Product 1,608,9,0.16,102.14,2017,202785001509
2017-05-07,P001,Product 1,966,9,0.26,142.97,2017,212924251584
2017-05-08,P001,Product 1,563,9,0.04,108.1,2017,223570464163
2017-05-09,P001,Product 1,600,9,0.02,117.6,2017,234748987372
2017-05-10,P001,Product 1,139,9,0.02,27.24,2017,246486436740
2017-05-11,P001,Product 1,212,9,0.03,41.13,2017,258810758577
2017-05-12,P001,Product 1,279,9,0.29,39.62,2017,271751296506
2017-05-13,P001,Product 1,149,9,0.07,27.71,2017,285338861331
2017-05-14,P001,Product 1,947,9,0.07,176.14,2017,299605804398
2017-05-15,P001,Product 1,978,9,0.2,156.48,2017,314586094618
2017-05-16,P001,Product 1,928,9,0.2,148.48,2017,330315399349
2017-05-17,P001,Product 1,946,9,0.29,134.33,2017,346831169316
2017-05-18,P001,Product 1,384,9,0.21,60.67,2017,364172727782
2017-05-19,P001,Product 1,601,9,0.12,105.78,2017,382381364171
2017-05-20,P001,Product 1,913,9,0.22,142.43,2017,401500432380
2017-05-21,P001,Product 1,574,9,0.24,87.25,2017,421575453998
2017-05-22,P001,Product 1,424,9,0.04,81.41,2017,442654226698
2017-05-23,P001,Product 1,375,9,0.12,66.0,2017,464786938033
2017-05-24,P001,Product 1,581,9,0.13,101.09,2017,488026284935
2017-05-25,P001,Product 1,258,9,0.1,46.44,2017,512427599182
2017-05-26,P001,Product 1,913,9,0.12,160.69,2017,538048979141
2017-05-27,P001,Product 1,139,9,0.17,23.07,2017,564951428098
2017-05-28,P001,Product 1,963,9,0.04,184.9,2017,593198999503
2017-05-29,P001,Product 1,714,9,0.16,119.95,2017,622858949478
2017-05-30,P001,Product 1,683,9,0.22,106.55,2017,654001896952
2017-05-31,P001,Product 1,970,9,0.1,174.6,2017,686701991799
2017-06-01,P001,Product 1,788,12,0.18,129.23,2017,721037091389
2017-06-02,P001,Product 1,672,12,0.0,134.4,2017,757088945959
2017-06-03,P001,Product 1,391,12,0.28,56.3,2017,794943393257
2017-06-04,P001,Product 1,599,12,0.13,104.23,2017,834690562920
2017-06-05,P001,Product 1,266,12,0.18,43.62,2017,876425091066
2017-06-06,P001,Product 1,963,12,0.2,154.08,2017,920246345619
2017-06-07,P001,Product 1,693,12,0.01,137.21,2017,966258662900
2017-06-08,P001,Product 1,246,12,0.16,41.33,2017,1014571596045
2017-06-09,P001,Product 1,947,12,0.23,145.84,2017,1065300175847
2017-06-10,P001,Product 1,288,12,0.05,54.72,2017,1118565184639
2017-06-11,P001,Product 1,148,12,0.11,26.34,2017,1174493443871
2017-06-12,P001,Product 1,308,12,0.0,61.6,2017,1233218116065
2017-06-13,P001,Product 1,822,12,0.17,136.45,2017,1294879021868
2017-06-14,P001,Product 1,923,12,0.21,145.83,2017,1359622972962
2017-06-15,P001,Product 1,984,12,0.26,145.63,2017,1427604121610
2017-06-16,P001,Product 1,282,12,0.19,45.68,2017,1498984327690
2017-06-17,P001,Product 1,919,12,0.09,167.26,2017,1573933544075
2017-06-18,P001,Product 1,270,12,0.15,45.9,2017,1652630221278
2017-06-19,P001,Product 1,619,12,0.08,113.9,2017,1735261732342
2017-06-20,P001,Product 1,322,12,0.24,48.94,2017,1822024818959
2017-06-21,P001,Product 1,645,12,0.22,100.62,2017,1913126059907
2017-06-22,P001,Product 1,682,12,0.16,114.58,2017,2008782362903
2017-06-23,P001,Product 1,830,12,0.09,151.06,2017,2109221481048
2017-06-24,P001,Product 1,204,12,0.28,29.38,2017,2214682555100
2017-06-25,P001,Product 1,407,12,0.2,65.12,2017,2325416682855
2017-06-26,P001,Product 1,475,12,0.04,91.2,2017,2441687516998
2017-06-27,P001,Product 1,628,12,0.23,96.71,2017,2563771892848
2017-06-28,P001,Product 1,797,12,0.01,157.81,2017,2691960487490
2017-06-29,P001,Product 1,618,12,0.16,103.82,2017,2826558511865
2017-06-30,P001,Product 1,398,12,0.19,64.48,2017,2967886437458
2017-07-01,P001,Product 1,676,14,0.27,98.7,2017,3116280759331
2017-07-02,P001,Product 1,152,14,0.07,28.27,2017,3272094797298
2017-07-03,P001,Product 1,133,14,0.03,25.8,2017,3435699537163
2017-07-04,P001,Product 1,633,14,0.29,89.89,2017,3607484514021
2017-07-05,P001,Product 1,133,14,0.21,21.01,2017,3787858739722
2017-07-06,P001,Product 1,162,14,0.29,23.0,2017,3977251676708
2017-07-07,P001,Product 1,364,14,0.06,68.43,2017,4176114260543
2017-07-08,P001,Product 1,370,14,0.17,61.42,2017,4384919973570
2017-07-09,P001,Product 1,454,14,0.23,69.92,2017,4604165972249
2017-07-10,P001,Product 1,711,14,0.29,100.96,2017,4834374270861
2017-07-11,P001,Product 1,676,14,0.11,120.33,2017,5076092984404
2017-07-12,P001,Product 1,464,14,0.27,67.74,2017,5329897633625
2017-07-13,P001,Product 1,137,14,0.11,24.39,2017,5596392515306
2017-07-14,P001,Product 1,140,14,0.01,27.72,2017,5876212141071
2017-07-15,P001,Product 1,389,14,0.19,63.02,2017,6170022748125
2017-07-16,P001,Product 1,209,14,0.06,39.29,2017,6478523885531
2017-07-17,P001,Product 1,759,14,0.26,112.33,2017,6802450079807
2017-07-18,P001,Product 1,615,14,0.14,105.78,2017,7142572583798
2017-07-19,P001,Product 1,971,14,0.14,167.01,2017,7499701212988
2017-07-20,P001,Product 1,257,14,0.08,47.29,2017,7874686273637
2017-07-21,P001,Product 1,373,14,0.14,64.16,2017,8268420587319
2017-07-22,P001,Product 1,500,14,0.11,89.0,2017,8681841616685
2017-07-23,P001,Product 1,600,14,0.25,90.0,2017,9115933697519
2017-07-24,P001,Product 1,131,14,0.27,19.13,2017,9571730382395
2017-07-25,P001,Product 1,703,14,0.1,126.54,2017,10050316901515
2017-07-26,P001,Product 1,303,14,0.03,58.78,2017,10552832746591
2017-07-27,P001,Product 1,637,14,0.12,112.11,2017,11080474383920
2017-07-28,P001,Product 1,917,14,0.28,132.05,2017,11634498103116
2017-07-29,P001,Product 1,463,14,0.13,80.56,2017,12216223008272
2017-07-30,P001,Product 1,851,14,0.27,124.25,2017,12827034158686
2017-07-31,P001,Product 1,926,14,0.04,177.79,2017,13468385866620
2017-08-01,P001,Product 1,608,16,0.08,111.87,2017,14141805159951
2017-08-02,P001,Product 1,208,16,0.21,32.86,2017,14848895417948
2017-08-03,P001,Product 1,475,16,0.3,66.5,2017,15591340188846
2017-08-04,P001,Product 1,715,16,0.09,130.13,2017,16370907198288
2017-08-05,P001,Product 1,807,16,0.26,119.44,2017,17189452558202
2017-08-06,P001,Product 1,325,16,0.11,57.85,2017,18048925186113
2017-08-07,P001,Product 1,188,16,0.28,27.07,2017,18951371445418
2017-08-08,P001,Product 1,787,16,0.14,135.36,2017,19898940017689
2017-08-09,P001,Product 1,382,16,0.23,58.83,2017,20893887018574
2017-08-10,P001,Product 1,929,16,0.12,163.5,2017,21938581369502
2017-08-11,P001,Product 1,107,16,0.21,16.91,2017,23035510437977
2017-08-12,P001,Product 1,357,16,0.01,70.69,2017,24187285959876
2017-08-13,P001,Product 1,826,16,0.02,161.9,2017,25396650257870
2017-08-14,P001,Product 1,644,16,0.21,101.75,2017,26666482770764
2017-08-15,P001,Product 1,245,16,0.2,39.2,2017,27999806909302
2017-08-16,P001,Product 1,701,16,0.12,123.38,2017,29399797254767
2017-08-17,P001,Product 1,261,16,0.08,48.02,2017,30869787117505
2017-08-18,P001,Product 1,764,16,0.02,149.74,2017,32413276473380
2017-08-19,P001,Product 1,736,16,0.14,126.59,2017,34033940297049
2017-08-20,P001,Product 1,964,16,0.29,136.89,2017,35735637311902
2017-08-21,P001,Product 1,281,16,0.08,51.7,2017,37522419177497
2017-08-22,P001,Product 1,691,16,0.21,109.18,2017,39398540136372
2017-08-23,P001,Product 1,118,16,0.03,22.89,2017,41368467143190
2017-08-24,P001,Product 1,329,16,0.1,59.22,2017,43436890500350
2017-08-25,P001,Product 1,445,16,0.14,76.54,2017,45608735025367
2017-08-26,P001,Product 1,524,16,0.03,101.66,2017,47889171776636
2017-08-27,P001,Product 1,380,16,0.27,55.48,2017,50283630365468
2017-08-28,P001,Product 1,496,16,0.21,78.37,2017,52797811883741
2017-08-29,P001,Product 1,149,16,0.01,29.5,2017,55437702477928
2017-08-30,P001,Product 1,736,16,0.01,145.73,2017,58209587601824
2017-08-31,P001,Product 1,566,16,0.3,79.24,2017,61120066981916
2017-09-01,P001,Product 1,866,17,0.23,133.36,2017,64176070331011
2017-09-02,P001,Product 1,406,17,0.25,60.9,2017,67384873847562
2017-09-03,P001,Product 1,150,17,0.02,29.4,2017,70754117539940
2017-09-04,P001,Product 1,341,17,0.24,51.83,2017,74291823416937
2017-09-05,P001,Product 1,684,17,0.26,101.23,2017,78006414587784
2017-09-06,P001,Product 1,396,17,0.22,61.78,2017,81906735317173
2017-09-07,P001,Product 1,588,17,0.23,90.55,2017,86002072083032
2017-09-08,P001,Product 1,884,17,0.19,143.21,2017,90302175687184
2017-09-09,P001,Product 1,985,17,0.2,157.6,2017,94817284471543
2017-09-10,P001,Product 1,238,17,0.13,41.41,2017,99558148695120
2017-09-11,P001,Product 1,670,17,0.19,108.54,2017,104536056129876
2017-09-12,P001,Product 1,314,17,0.21,49.61,2017,109762858936370
2017-09-13,P001,Product 1,626,17,0.13,108.92,2017,115251001883188
2017-09-14,P001,Product 1,973,17,0.09,177.09,2017,121013551977348
2017-09-15,P001,Product 1,161,17,0.14,27.69,2017,127064229576215
2017-09-16,P001,Product 1,259,17,0.05,49.21,2017,133417441055026
2017-09-17,P001,Product 1,527,17,0.23,81.16,2017,140088313107777
2017-09-18,P001,Product 1,487,17,0.29,69.15,2017,147092728763166
2017-09-19,P001,Product 1,926,17,0.07,172.24,2017,154447365201324
2017-09-20,P001,Product 1,475,17,0.27,69.35,2017,162169733461390
2017-09-21,P001,Product 1,661,17,0.06,124.27,2017,170278220134460
2017-09-22,P001,Product 1,822,17,0.12,144.67,2017,178792131141183
2017-09-23,P001,Product 1,927,17,0.02,181.69,2017,187731737698242
2017-09-24,P001,Product 1,904,17,0.16,151.87,2017,197118324583154
2017-09-25,P001,Product 1,388,17,0.15,65.96,2017,206974240812312
2017-09-26,P001,Product 1,260,17,0.18,42.64,2017,217322952852927
2017-09-27,P001,Product 1,459,17,0.12,80.78,2017,228189100495574
2017-09-28,P001,Product 1,123,17,0.21,19.43,2017,239598555520352
2017-09-29,P001,Product 1,260,17,0.12,45.76,2017,251578483296370
2017-09-30,P001,Product 1,457,17,0.11,81.35,2017,264157407461189
2017-10-01,P001,Product 1,571,17,0.04,109.63,2017,277365277834248
2017-10-02,P001,Product 1,549,17,0.17,91.13,2017,291233541725960
2017-10-03,P001,Product 1,964,17,0.27,140.74,2017,305795218812258
2017-10-04,P001,Product 1,445,17,0.15,75.65,2017,321084979752871
2017-10-05,P001,Product 1,797,17,0.16,133.9,2017,337139228740515
2017-10-06,P001,Product 1,458,17,0.12,80.61,2017,353996190177541
2017-10-07,P001,Product 1,825,17,0.13,143.55,2017,371695999686418
2017-10-08,P001,Product 1,408,17,0.1,73.44,2017,390280799670739
2017-10-09,P001,Product 1,763,17,0.19,123.61,2017,409794839654276
2017-10-10,P001,Product 1,786,17,0.1,141.48,2017,430284581636990
2017-10-11,P001,Product 1,822,17,0.29,116.72,2017,451798810718839
2017-10-12,P001,Product 1,202,17,0.17,33.53,2017,474388751254781
2017-10-13,P001,Product 1,715,17,0.19,115.83,2017,498108188817520
2017-10-14,P001,Product 1,885,17,0.13,153.99,2017,523013598258396
2017-10-15,P001,Product 1,105,17,0.04,20.16,2017,549164278171316
2017-10-16,P001,Product 1,849,17,0.18,139.24,2017,576622492079882
2017-10-17,P001,Product 1,243,17,0.27,35.48,2017,605453616683876
2017-10-18,P001,Product 1,853,17,0.21,134.77,2017,635726297518070
2017-10-19,P001,Product 1,338,17,0.01,66.92,2017,667512612393973
2017-10-20,P001,Product 1,903,17,0.2,144.48,2017,700888243013672
2017-10-21,P001,Product 1,1000,17,0.15,170.0,2017,735932655164356
2017-10-22,P001,Product 1,188,17,0.3,26.32,2017,772729287922574
2017-10-23,P001,Product 1,538,17,0.2,86.08,2017,811365752318702
2017-10-24,P001,Product 1,136,17,0.2,21.76,2017,851934039934637
2017-10-25,P001,Product 1,615,17,0.11,109.47,2017,894530741931369
2017-10-26,P001,Product 1,694,17,0.3,97.16,2017,939257279027938
2017-10-27,P001,Product 1,484,17,0.01,95.83,2017,986220142979335
2017-10-28,P001,Product 1,493,17,0.11,87.75,2017,1035531150128301
2017-10-29,P001,Product 1,374,17,0.25,56.1,2017,1087307707634716
2017-10-30,P001,Product 1,938,17,0.28,135.07,2017,1141673093016452
2017-10-31,P001,Product 1,361,17,0.01,71.48,2017,1198756747667275
2017-11-01,P001,Product 1,976,16,0.22,152.26,2017,1258694585050639
2017-11-02,P001,Product 1,935,16,0.09,170.17,2017,1321629314303171
2017-11-03,P001,Product 1,832,16,0.01,164.74,2017,1387710780018329
2017-11-04,P001,Product 1,491,16,0.15,83.47,2017,1457096319019246
2017-11-05,P001,Product 1,674,16,0.09,122.67,2017,1529951134970208
2017-11-06,P001,Product 1,304,16,0.28,43.78,2017,1606448691718718
2017-11-07,P001,Product 1,634,16,0.26,93.83,2017,1686771126304654
2017-11-08,P001,Product 1,839,16,0.29,119.14,2017,1771109682619887
2017-11-09,P001,Product 1,745,16,0.2,119.2,2017,1859665166750882
2017-11-10,P001,Product 1,950,16,0.22,148.2,2017,1952648425088426
2017-11-11,P001,Product 1,818,16,0.03,158.69,2017,2050280846342848
2017-11-12,P001,Product 1,765,16,0.13,133.11,2017,2152794888659990
2017-11-13,P001,Product 1,931,16,0.2,148.96,2017,2260434633092990
2017-11-14,P001,Product 1,195,16,0.29,27.69,2017,2373456364747639
2017-11-15,P001,Product 1,684,16,0.07,127.22,2017,2492129182985021
2017-11-16,P001,Product 1,581,16,0.11,103.42,2017,2616735642134272
2017-11-17,P001,Product 1,593,16,0.18,97.25,2017,2747572424240986
2017-11-18,P001,Product 1,101,16,0.01,20.0,2017,2884951045453035
2017-11-19,P001,Product 1,825,16,0.03,160.05,2017,3029198597725687
2017-11-20,P001,Product 1,470,16,0.22,73.32,2017,3180658527611972
2017-11-21,P001,Product 1,132,16,0.2,21.12,2017,3339691453992570
2017-11-22,P001,Product 1,478,16,0.09,87.0,2017,3506676026692198
2017-11-23,P001,Product 1,469,16,0.05,89.11,2017,3682009828026808
2017-11-24,P001,Product 1,695,16,0.11,123.71,2017,3866110319428149
2017-11-25,P001,Product 1,632,16,0.29,89.74,2017,4059415835399556
2017-11-26,P001,Product 1,905,16,0.29,128.51,2017,4262386627169534
2017-11-27,P001,Product 1,695,16,0.05,132.05,2017,4475505958528012
2017-11-28,P001,Product 1,968,16,0.05,183.92,2017,4699281256454412
2017-11-29,P001,Product 1,440,16,0.05,83.6,2017,4934245319277133
2017-11-30,P001,Product 1,562,16,0.28,80.93,2017,5180957585240990
2017-12-01,P001,Product 1,694,13,0.12,122.14,2017,5440005464503040
2017-12-02,P001,Product 1,494,13,0.15,83.98,2017,5712005737728192
2017-12-03,P001,Product 1,305,13,0.13,53.07,2017,5997606024614602
2017-12-04,P001,Product 1,521,13,0.16,87.53,2017,6297486325845332
2017-12-05,P001,Product 1,903,13,0.25,135.45,2017,6612360642137599
2017-12-06,P001,Product 1,270,13,0.04,51.84,2017,6942978674244479
2017-12-07,P001,Product 1,551,13,0.12,96.98,2017,7290127607956703
2017-12-08,P001,Product 1,559,13,0.18,91.68,2017,7654633988354538
2017-12-09,P001,Product 1,232,13,0.15,39.44,2017,8037365687772265
2017-12-10,P001,Product 1,755,13,0.15,128.35,2017,8439233972160879
2017-12-11,P001,Product 1,742,13,0.21,117.24,2017,8861195670768923
2017-12-12,P001,Product 1,657,13,0.29,93.29,2017,9304255454307370
2017-12-13,P001,Product 1,365,13,0.02,71.54,2017,9769468227022738
2017-12-14,P001,Product 1,828,13,0.21,130.82,2017,10257941638373876
2017-12-15,P001,Product 1,239,13,0.24,36.33,2017,10770838720292570
2017-12-16,P001,Product 1,784,13,0.29,111.33,2017,11309380656307198
2017-12-17,P001,Product 1,102,13,0.05,19.38,2017,11874849689122558
2017-12-18,P001,Product 1,794,13,0.02,155.62,2017,12468592173578686
2017-12-19,P001,Product 1,187,13,0.07,34.78,2017,13092021782257620
2017-12-20,P001,Product 1,535,13,0.04,102.72,2017,13746622871370502
2017-12-21,P001,Product 1,569,13,0.23,87.63,2017,14433954014939028
2017-12-22,P001,Product 1,530,13,0.06,99.64,2017,15155651715685980
2017-12-23,P001,Product 1,110,13,0.29,15.62,2017,15913434301470280
2017-12-24,P001,Product 1,614,13,0.2,98.24,2017,16709106016543794
2017-12-25,P001,Product 1,172,13,0.12,30.27,2017,17544561317370984
2017-12-26,P001,Product 1,761,13,0.09,138.5,2017,18421789383239532
2017-12-27,P001,Product 1,840,13,0.01,166.32,2017,19342878852401508
2017-12-28,P001,Product 1,409,13,0.28,58.9,2017,20310022795021584
2017-12-29,P001,Product 1,231,13,0.04,44.35,2017,21325523934772664
2017-12-30,P001,Product 1,206,13,0.23,31.72,2017,22391800131511300
2017-12-31,P001,Product 1,323,13,0.01,63.95,2017,23511390138086864
2018-01-01,P001,Product 1,603,8,0.12,106.13,2018,24686959644991208
2018-01-02,P001,Product 1,397,8,0.23,61.14,2018,25921307627240768
2018-01-03,P001,Product 1,213,8,0.22,33.23,2018,27217373008602808
2018-01-04,P001,Product 1,839,8,0.2,134.24,2018,28578241659032948
2018-01-05,P001,Product 1,465,8,0.24,70.68,2018,30007153741984596
2018-01-06,P001,Product 1,182,8,0.05,34.58,2018,31507511429083828
2018-01-07,P001,Product 1,963,8,0.26,142.52,2018,33082887000538020
2018-01-08,P001,Product 1,751,8,0.14,129.17,2018,34737031350564924
2018-01-09,P001,Product 1,841,8,0.3,117.74,2018,36473882918093168
2018-01-10,P001,Product 1,309,8,0.28,44.5,2018,38297577063997832
2018-01-11,P001,Product 1,641,8,0.28,92.3,2018,40212455917197728
2018-01-12,P001,Product 1,114,8,0.07,21.2,2018,42223078713057616
2018-01-13,P001,Product 1,104,8,0.16,17.47,2018,44334232648710496
2018-01-14,P001,Product 1,151,8,0.17,25.07,2018,46550944281146024
2018-01-15,P001,Product 1,826,8,0.01,163.55,2018,48878491495203328
2018-01-16,P001,Product 1,264,8,0.14,45.41,2018,51322416069963496
2018-01-17,P001,Product 1,437,8,0.15,74.29,2018,53888536873461672
2018-01-18,P001,Product 1,174,8,0.11,30.97,2018,56582963717134760
2018-01-19,P001,Product 1,130,8,0.05,24.7,2018,59412111902991504
2018-01-20,P001,Product 1,905,8,0.19,146.61,2018,62382717498141080
2018-01-21,P001,Product 1,527,8,0.17,87.48,2018,65501853373048136
2018-01-22,P001,Product 1,443,8,0.0,88.6,2018,68776946041700544
2018-01-23,P001,Product 1,814,8,0.29,115.59,2018,72215793343785568
2018-01-24,P001,Product 1,463,8,0.13,80.56,2018,75826583010974848
2018-01-25,P001,Product 1,771,8,0.19,124.9,2018,79617912161523600
2018-01-26,P001,Product 1,572,8,0.08,105.25,2018,83598807769599776
2018-01-27,P001,Product 1,914,8,0.28,131.62,2018,87778748158079776
2018-01-28,P001,Product 1,108,8,0.24,16.42,2018,92167685565983776
